Feature.name	Flowers_Col0_Rep1	Flowers_dne1_3_11_Rep1_1	Flowers_dne1_3_11_Rep1_2	Seedling_Col0_Rep1	Seedling_Col0_Rep2	Seedling_Col0_Rep3	Seedling_xrn4_Rep1	Seedling_xrn4_Rep2	Seedling_xrn4_Rep3	Seedling_xrn4_dne1_Rep1	Seedling_xrn4_dne1_Rep2	Seedling_xrn4_dne1_Rep3	dne1_3_11...Col0	xrn4...Col0	xrn4_dne1...Col0	xrn4_dne1...xrn4	ensembl_transcript_id	description	external_gene_name
AT1G14450.2	3.50877192982456	2.9130253849355	1.93548387096774	1.76678445229682	1.71073094867807	2.03458799593082	3.29588014981273	2.71629778672032	2.52757352941176	4.11449016100179	3.51170568561873	4.04040404040404	0.636363548194515	0.000404685201070391	3.94269353416757e-13	0.00313257580020034	AT1G14450.2	NADH dehydrogenase (ubiquinone)s [Source:NCBI gene (formerly Entrezgene);Acc:838007]	AT1G14450
AT1G16860.1	8.98876404494382	6.25	6.18556701030928	13.3333333333333	14.0625	16.3636363636364	18.4873949579832	16	16.2162162162162	20.4724409448819	23.6220472440945	24.6478873239437	0	0.430451893481256	4.53256426232198e-07	0.00113661400224544	AT1G16860.1	Ubiquitin-specific protease family C19-related protein [Source:NCBI gene (formerly Entrezgene);Acc:838257]	AT1G16860
AT1G17110.2	11.6438356164384	11.5044247787611	7.48129675810474	6.69291338582677	11.9170984455959	7.97546012269939	12.7946127946128	15.5234657039711	7.75862068965517	20.9677419354839	23.6363636363636	18.7739463601533	0.919142102010858	0.69439850929623	0.000508833903416646	0.0266572700397713	AT1G17110.2	ubiquitin-specific protease 15 [Source:NCBI gene (formerly Entrezgene);Acc:838281]	UBP15
AT1G18730.1	3.45098039215686	3.15091210613599	3.52504638218924	2.03703703703704	2.12536023054755	2.05376019329508	2.33449477351916	2.68968285828984	2.69755633132339	3.42817963661296	2.77221108884436	3.81658429434377	0.967843200007855	0.210290628245733	1.97464321431717e-05	0.0385054546223493	AT1G18730.1	NDH dependent flow 6 [Source:NCBI gene (formerly Entrezgene);Acc:838455]	PnsB4
AT1G19000.1	11.3907284768212	11.0970996216898	8.67850098619329	9.87374554872127	10.876404494382	11.3519680547633	16.7572085248642	16.9534412955466	16.9221336603311	19.2292567833268	21.6634429400387	22.6701570680628	0.892784296404503	4.01039354981408e-12	0	0.000118870581519055	AT1G19000.1	Homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838481]	AT1G19000
AT1G19720.1	7.40740740740741	15.1724137931034	11.1764705882353	12.80276816609	11.1675126903553	11.6182572614108	26.9349845201238	27.8523489932886	32.0158102766798	35.7142857142857	32.9113924050633	33.3333333333333	0.302822600118824	0	0	0.0212260302277486	AT1G19720.1	Pentatricopeptide repeat (PPR-like) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838561]	AT1G19720
AT1G21720.1	2.93542074363992	3.53881278538813	1.53846153846154	2.36220472440945	2.93333333333333	1.28617363344051	2.93398533007335	1.91570881226054	1.81219110378913	4.27807486631016	6.27906976744186	4.15754923413567	0.986237355339227	0.999999992989442	0.0123560299264909	0.0144068210352999	AT1G21720.1	proteasome beta subunit C1 [Source:NCBI gene (formerly Entrezgene);Acc:838776]	PBC1
AT1G23080.1	12.406015037594	19.7802197802198	11.0019646365422	12.1359223300971	13.681592039801	14.336917562724	23.3613445378151	20.9708737864078	21.6911764705882	25.5208333333333	27.5711159737418	30.0168634064081	0.953896360742009	1.51896467067308e-10	0	0.000988485273933414	AT1G23080.1	Auxin efflux carrier family protein [Source:NCBI gene (formerly Entrezgene);Acc:838916]	PIN7
AT1G23400.1	7.01107011070111	8.3969465648855	7.2289156626506	6.45994832041344	8.41750841750842	6.77966101694915	7.6036866359447	6.69456066945607	5.8252427184466	12.8266033254157	10.5555555555556	8.55397148676171	0.849747371660933	0.999999992989442	0.0465072984165814	0.0127151417349291	AT1G23400.1	RNA-binding CRS1 / YhbY (CRM) domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:838948]	CAF2
AT1G24147.1	12.5	12.5	7.84313725490196	10	5.15463917525773	9.43396226415094	2.99625468164794	3.86740331491713	1.5625	8.7719298245614	9.72972972972973	6.04838709677419	0.93216209395687	0.00998102112517253	0.999999992989442	0.00881364690342992	AT1G24147.1	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:5007719]	AT1G24147
