Feature.name,Degradation_Tag,mean_prop_xrn4,mean_prop_xrn4_dne1,mean_cpm_xrn4,mean_cpm_xrn4_dne1
AT2G19740.1,Intact,0.962987152778215,0.96514239031465,273.762385658258,233.861718408632
AT2G19760.1,3'_truncated,0.00475792917074036,0.00390534444046417,0.806049651721647,0.691019627688222
AT2G19760.1,5'_truncated,0.115030313793759,0.100348689739038,21.3703608615938,18.1490270149479
AT2G19760.1,Both_truncated,0,0.000611308620475172,0,0.109170171918063
AT2G19760.1,Intact,0.880211757035501,0.895134657200022,159.764309580386,160.548082197145
AT2G19830.2,3'_truncated,0.044287913836752,0.0497925407910105,8.62254148862779,8.01213157616699
AT2G19830.2,5'_truncated,0.0885985963149973,0.0913876489845623,17.303193471519,14.83274748985
AT2G19830.2,Both_truncated,0.00068259385665529,0.000665124144714032,0.11189736415688,0.107730582817408
AT2G19830.2,Intact,0.866885958562699,0.858376394127951,167.173308654889,139.611284211008
AT2G20260.1,3'_truncated,0.00492900381545153,0.00502993987899695,5.9582701074402,5.86395146423438
AT2G20260.1,5'_truncated,0.036973563286589,0.0387301377531711,47.6897579058435,46.6986168686366
AT2G20260.1,Both_truncated,0.000520758540427045,0.000286400891369297,0.746926420274915,0.378646245445695
AT2G20260.1,Intact,0.957750260537675,0.955953521476463,1222.24532541844,1154.67942375763
AT2G20270.1,3'_truncated,0.0137958985974541,0.0114778325072431,2.83510572629667,1.86165127900968
AT2G20270.1,5'_truncated,0.0769276957213436,0.0765311499422472,15.8533666032401,12.4939575841967
AT2G20270.1,Both_truncated,0.0013081731487695,0.00142251036656959,0.285621476368758,0.22868267326284
AT2G20270.1,Intact,0.908404290248689,0.91104267730613,186.555579046567,148.494917294358
AT2G20420.1,3'_truncated,0.0520188506286963,0.0477830615240969,7.25878491134529,6.31787319386839
AT2G20420.1,5'_truncated,0.25657499939644,0.246121817507033,35.7076436734617,32.2942103817621
AT2G20420.1,Both_truncated,0.00599127324454688,0.00976839681456445,0.843497605363823,1.2594707720156
AT2G20420.1,Intact,0.685414876730317,0.696326724154305,95.4506008789823,90.9819878341714
AT2G20450.1,3'_truncated,0.0138255283623634,0.0105161394499797,3.15887927377253,1.93076929316807
AT2G20450.1,5'_truncated,0.0744730569683388,0.0787776883844009,17.3415344187005,14.5907345596365
AT2G20450.1,Both_truncated,0.00125234815278647,0.00136708610833906,0.223794728313759,0.255690127209249
AT2G20450.1,Intact,0.911283965285036,0.90933908605728,211.734320703784,168.651640669504
AT2G20630.2,3'_truncated,0.843603088862255,0.85355869566253,115.042544369471,113.685648164524
AT2G20630.2,5'_truncated,0,0.000835421888053467,0,0.116633323143469
AT2G20630.2,Both_truncated,0.156396911137746,0.145326010291103,21.5667246153502,19.289892262196
AT2G20630.2,Intact,0,0.00251046025104603,0,0.296483527474041
AT2G21130.1,3'_truncated,0.00500098279843138,0.00608938681417124,0.813887073023726,0.951116924106813
AT2G21130.1,5'_truncated,0.0589968335347143,0.0538759356031005,10.226070552501,8.45254624503566
AT2G21130.1,Intact,0.936002183666854,0.940034677582728,151.657139617239,147.030845580428
AT2G21250.1,3'_truncated,0.057687620072041,0.0470699237788263,7.94855841070426,6.95035051638018
AT2G21250.1,5'_truncated,0.14351603769805,0.139572325740165,19.8911493674777,20.6139766085898
AT2G21250.1,Both_truncated,0.00434001545486771,0.00282914599460708,0.705313090491688,0.421931189036193
AT2G21250.1,Intact,0.795902998593331,0.810528604486402,117.430709580765,121.590356096825
AT2G21280.2,5'_truncated,0.919519827115267,0.919712942490593,64.8356891720819,69.0346320374811
AT2G21280.2,Both_truncated,0.0804801728847328,0.0802870575094073,5.28491561196814,5.96263653015707
AT2G21330.1,3'_truncated,0.0296056195903843,0.0190465271726287,13.5974590675847,13.6138592870383
AT2G21330.1,5'_truncated,0.235123899180347,0.174617270875026,100.665084000125,123.647750389684
