Feature.name	Estimate	Std.Error	z.value	p.value	comparaison	padj	Condition	xrn4	xrn4_dne1	delta_prop	diff	Change	Degradation_Tag
AT5G16140.1	0.388762372202516	0.0850781645244148	4.5694729590805	4.88952245070173e-06	xrn4_dne1 - xrn4	0.00176878474654135	Seedling	0.82159547085079	0.869985368211198	0.0483898973604081	significant	increase	Intact
AT5G20110.1	-0.763094072094774	0.132763095153492	-5.74778760025544	9.04187191785866e-09	xrn4_dne1 - xrn4	1.01761245173323e-05	Seedling	0.792832167832168	0.650872335878456	0.141959831953712	significant	decrease	Intact
AT5G23420.1	-0.298355337168228	0.0594739779079016	-5.01656939157906	5.26022830626971e-07	xrn4_dne1 - xrn4	0.000280425539548452	Seedling	0.825703618153513	0.776480903818696	0.0492227143348171	significant	decrease	Intact
AT5G40190.1	-0.974525019353836	0.212285389340118	-4.59063632397461	4.41896722236379e-06	xrn4_dne1 - xrn4	0.00165776737019714	Seedling	0.944370546094684	0.859451369403075	0.0849191766916093	significant	decrease	Intact
AT5G43450.1	0.543768451629445	0.149442763447804	3.63864023311753	0.000274081370524204	xrn4_dne1 - xrn4	0.0487047403866607	Seedling	0.632240806464787	0.751974587912088	0.119733781447301	significant	increase	Intact
AT5G48990.1	0.810198516978575	0.182055515239382	4.45028273882973	8.57573113455246e-06	xrn4_dne1 - xrn4	0.00280205098909296	Seedling	0.715312464031445	0.845678295380431	0.130365831348986	significant	increase	Intact
AT5G56450.1	0.626079590981168	0.100489012165552	6.23032884381157	4.65457006271208e-10	xrn4_dne1 - xrn4	6.73516288074438e-07	Seedling	0.677644926141524	0.796490546490547	0.118845620349023	significant	increase	Intact
AT5G57815.1	-0.452186446033219	0.105468321814506	-4.28741482042834	1.80764538149081e-05	xrn4_dne1 - xrn4	0.00554837577852133	Seedling	0.968823279488474	0.951175201821208	0.0176480776672656	significant	decrease	Intact
AT5G66170.3	0.714187727746373	0.126092839701942	5.66398321613318	1.47898879809816e-08	xrn4_dne1 - xrn4	1.49806775359362e-05	Seedling	0.923850134454161	0.960423475935098	0.0365733414809368	significant	increase	Intact
AT5G67170.1	0.61297377810429	0.127611155177469	4.80344980226712	1.5595500073573e-06	xrn4_dne1 - xrn4	0.000686812261935744	Seedling	0.619643857543017	0.752859321387724	0.133215463844707	significant	increase	Intact
