Feature.name	Estimate	Std.Error	z.value	p.value	comparaison	padj	Condition	Col0	xrn4	delta_prop	diff	Change	Degradation_Tag
AT3G53500.1	-1.02919674565565	0.0867807763191095	-11.8597319511305	0	xrn4 - Col0	0	Seedling	0.285175451984407	0.128532088122605	0.156643363861802	significant	decrease	3'_truncated
AT3G54130.1	0.627580815886332	0.184537403508193	3.40083258979239	0.000671809566865411	xrn4 - Col0	0.0263742238788285	Seedling	0.0489225733694311	0.0870099439984466	0.0380873706290156	significant	increase	3'_truncated
AT3G54190.1	0.820385579569754	0.192444095539624	4.26298129474613	2.01717409982205e-05	xrn4 - Col0	0.00149999307367323	Seedling	0.0741421568627451	0.1497964997965	0.0756543429337547	significant	increase	3'_truncated
AT3G54290.1	0.818507698428187	0.215971959750064	3.78987947961122	0.000150720394472392	xrn4 - Col0	0.00796339136847225	Seedling	0.0393914213358658	0.0856570109963775	0.0462655896605117	significant	increase	3'_truncated
AT3G55530.1	0.84559637386859	0.176865439770355	4.78101530161306	1.7441208495228e-06	xrn4 - Col0	0.000200100493464537	Seedling	0.0315745897937679	0.0711036534756869	0.039529063681919	significant	increase	3'_truncated
AT3G55830.1	-0.558411869439711	0.11264637475589	-4.95721118988352	7.15122308925231e-07	xrn4 - Col0	9.26314074673957e-05	Seedling	0.128429651750899	0.0772008889536578	0.0512287627972414	significant	decrease	3'_truncated
AT3G56290.1	-0.814308682146069	0.16105407632851	-5.0561196630943	4.27872917763139e-07	xrn4 - Col0	6.2477225501014e-05	Seedling	0.0294255108410405	0.0132200238613487	0.0162054869796918	significant	decrease	3'_truncated
AT3G56310.1	-0.991371466750499	0.222581386118891	-4.45397292216053	8.42957361890662e-06	xrn4 - Col0	0.000705186518056657	Seedling	0.253940428603153	0.113973590197073	0.139966838406081	significant	decrease	3'_truncated
AT3G58700.1	-1.17109395681631	0.365951507601936	-3.2001342595647	0.00137363584004468	xrn4 - Col0	0.045027222168975	Seedling	0.0205259861817358	0.00601901669338695	0.0145069694883489	significant	decrease	3'_truncated
AT3G59110.1	-0.361796405589664	0.11302529814629	-3.20102146619764	0.00136941329712315	xrn4 - Col0	0.045027222168975	Seedling	0.302929862664376	0.235384834099787	0.0675450285645886	significant	decrease	3'_truncated
AT3G59350.2	-1.10721199139756	0.288522478101785	-3.83752419805209	0.000124280991055992	xrn4 - Col0	0.00697972474944524	Seedling	0.248124265627931	0.111293711053271	0.13683055457466	significant	decrease	3'_truncated
AT3G60600.1	-0.604326759054885	0.147584299522881	-4.09479030634416	4.22550652623421e-05	xrn4 - Col0	0.00285168427833504	Seedling	0.197741920842411	0.118798795609415	0.0789431252329964	significant	decrease	3'_truncated
AT3G60860.1	-0.500815878965987	0.135676961588082	-3.69123742973014	0.00022316569638714	xrn4 - Col0	0.0109283152907629	Seedling	0.111701219303938	0.0693574690150033	0.0423437502889347	significant	decrease	3'_truncated
AT3G61560.1	-1.28130603436491	0.277058310219207	-4.62468002981448	3.75177104139368e-06	xrn4 - Col0	0.000367444795529666	Seedling	0.0510734766344767	0.0156456855791962	0.0354277910552805	significant	decrease	3'_truncated
AT3G62400.2	-0.256138559568733	0.0746907941724034	-3.4293189998423	0.000605097876915206	xrn4 - Col0	0.0245540539249766	Seedling	0.133841592660017	0.10381127385003	0.0300303188099872	significant	decrease	3'_truncated
AT3G62980.1	-0.519840808392742	0.0726076348849853	-7.15958878451556	8.09130540346814e-13	xrn4 - Col0	4.33208491301684e-10	Seedling	0.283443730660071	0.193210850279107	0.090232880380964	significant	decrease	3'_truncated
AT4G03410.1	1.16011466967341	0.360852117301818	3.21493103143714	0.00130475866392854	xrn4 - Col0	0.043843166652762	Seedling	0.0502801261406334	0.137048855124395	0.0867687289837613	significant	increase	3'_truncated
AT4G04630.1	0.584561276194313	0.16816265247005	3.4761658882517	0.000508637560174385	xrn4 - Col0	0.0217280225838324	Seedling	0.0332373193618518	0.0589721838331405	0.0257348644712887	significant	increase	3'_truncated
AT4G05160.1	-1.18426490539623	0.251965735617195	-4.70010298223823	2.60030326759697e-06	xrn4 - Col0	0.00026773122489835	Seedling	0.105245975458741	0.0336061507936508	0.0716398246650906	significant	decrease	3'_truncated
AT4G09000.1	-0.403055481939134	0.117536358614899	-3.42919830671053	0.00060536703737335	xrn4 - Col0	0.0245540539249766	Seedling	0.0438852800004761	0.0300832907158379	0.0138019892846383	significant	decrease	3'_truncated
AT4G09580.1	-0.838547215943858	0.167968355009592	-4.9922928393028	5.9666696783367e-07	xrn4 - Col0	8.40672354153018e-05	Seedling	0.276175384871037	0.14854030031333	0.127635084557707	significant	decrease	3'_truncated
AT4G09680.3	0.613241996496064	0.188987688212434	3.24487802510574	0.00117500942492099	xrn4 - Col0	0.041028263876263	Seedling	0.163855382301984	0.267913719608996	0.104058337307011	significant	increase	3'_truncated
AT4G10300.1	0.715111180261217	0.201308125634745	3.55232148730409	0.000381848014629815	xrn4 - Col0	0.0171319631591734	Seedling	0.00501497223631791	0.00974436918525231	0.0047293969489344	significant	increase	3'_truncated
AT4G10480.1	-0.515851383750857	0.106536063764487	-4.84203532140269	1.28515911779203e-06	xrn4 - Col0	0.000156380498105876	Seedling	0.0304122313397932	0.0182056558711834	0.0122065754686097	significant	decrease	3'_truncated
AT4G11150.1	0.515223848835792	0.159073101752765	3.23891244439657	0.00119986400575423	xrn4 - Col0	0.0413900450767015	Seedling	0.0253761628658189	0.0429322584130795	0.0175560955472606	significant	increase	3'_truncated
AT4G13615.1	1.34829930108807	0.404402846944968	3.3340499733711	0.000855912786967616	xrn4 - Col0	0.0319739327042434	Seedling	0.00222074250119615	0.00830142467959626	0.00608068217840011	significant	increase	3'_truncated
AT4G13640.1	0.520097310923067	0.162622541198285	3.19818708458697	0.00138294529434413	xrn4 - Col0	0.04510895477831	Seedling	0.0407813034237396	0.0684434745279106	0.027662171104171	significant	increase	3'_truncated
AT4G14385.4	0.515763644263228	0.103576159220489	4.97955946759225	6.37291690974706e-07	xrn4 - Col0	8.67472808511503e-05	Seedling	0.0140567782879183	0.0234038029216926	0.00934702463377422	significant	increase	3'_truncated
AT4G15415.2	-0.688107508895662	0.119426087100637	-5.76178559978957	8.32286817242789e-09	xrn4 - Col0	1.90974155122195e-06	Seedling	0.117175901972521	0.0634735413839891	0.0537023605885315	significant	decrease	3'_truncated
AT4G17540.1	-0.626701543949152	0.154842677005381	-4.0473437689751	5.1802134786394e-05	xrn4 - Col0	0.00335502374572201	Seedling	0.126472768975411	0.0737809222553055	0.0526918467201054	significant	decrease	3'_truncated
AT4G17830.2	-0.821995712225289	0.241839969863608	-3.39892414264224	0.00067651477014552	xrn4 - Col0	0.0263742238788285	Seedling	0.064219679349061	0.0303435528267743	0.0338761265222867	significant	decrease	3'_truncated
AT4G17890.1	0.706419380713428	0.147617923508052	4.78545805228657	1.70597815096762e-06	xrn4 - Col0	0.000198561022180014	Seedling	0.0378170954718267	0.0720551073894025	0.0342380119175758	significant	increase	3'_truncated
AT4G18230.1	-0.868329622944246	0.26599151452358	-3.26450121726446	0.00109656991848106	xrn4 - Col0	0.0387953877326934	Seedling	0.0889237373905887	0.0404843304843305	0.0484394069062582	significant	decrease	3'_truncated
AT4G18950.1	-0.319061880653225	0.0680425844606313	-4.68914993724012	2.74342321526788e-06	xrn4 - Col0	0.000277966187176074	Seedling	0.207582598361826	0.159455905082652	0.0481266932791742	significant	decrease	3'_truncated
AT4G19420.1	-0.505011653900571	0.151934976900207	-3.32386698707481	0.000887785285445641	xrn4 - Col0	0.0327975111474427	Seedling	0.188877856645563	0.129087805591473	0.0597900510540903	significant	decrease	3'_truncated
AT4G20150.1	-1.29804269409485	0.351580377882379	-3.69202258076277	0.000222477706388835	xrn4 - Col0	0.0109283152907629	Seedling	0.0223629790375201	0.00683854080361716	0.0155244382339029	significant	decrease	3'_truncated
AT4G21280.1	0.313829115068266	0.0322866897305224	9.72007714905461	0	xrn4 - Col0	0	Seedling	0.00897061036414894	0.0122119367993378	0.00324132643518884	significant	increase	3'_truncated
AT4G22850.1	-1.2631666081038	0.332788098348837	-3.79570848347983	0.000147222413610093	xrn4 - Col0	0.00788228802468438	Seedling	0.18830276846229	0.0654145989511843	0.122888169511106	significant	decrease	3'_truncated
AT4G23880.1	-0.928246381633789	0.255473552050574	-3.63343435820719	0.000279673621564891	xrn4 - Col0	0.0131348471040213	Seedling	0.0998853262988043	0.043107350951757	0.0567779753470473	significant	decrease	3'_truncated
AT4G25660.1	-0.704039833696481	0.221827859251148	-3.17381160361551	0.00150451311323496	xrn4 - Col0	0.0469859317502023	Seedling	0.142032962464036	0.0743073126943556	0.06772564976968	significant	decrease	3'_truncated
AT4G27800.1	0.434640459180633	0.118180401434916	3.67777105089627	0.000235280998829301	xrn4 - Col0	0.0114517678884735	Seedling	0.0396099695983248	0.0575342319444082	0.0179242623460834	significant	increase	3'_truncated
AT4G28025.1	1.06828095906981	0.294864758461683	3.6229523142849	0.000291259533363286	xrn4 - Col0	0.0134431339795434	Seedling	0.00391848870913758	0.0119290439777539	0.0080105552686163	significant	increase	3'_truncated
AT4G28730.1	0.493654000466751	0.122452518525375	4.03139115807124	5.54476732628206e-05	xrn4 - Col0	0.0035476105669201	Seedling	0.0249822070540917	0.0409305145009031	0.0159483074468114	significant	increase	3'_truncated
AT4G29130.1	-0.310259254611577	0.0973502927091556	-3.18703977129796	0.00143737008606926	xrn4 - Col0	0.0460714234134579	Seedling	0.119940034625943	0.0921728517857959	0.027767182840147	significant	decrease	3'_truncated
AT4G29910.1	-1.16676954430402	0.276732503072432	-4.21623600896142	2.48413781904766e-05	xrn4 - Col0	0.00178125989506891	Seedling	0.184532682638273	0.0682954468631221	0.116237235775151	significant	decrease	3'_truncated
AT4G31340.1	-0.377068480233462	0.109585041247838	-3.44087546931411	0.00057983533037298	xrn4 - Col0	0.023961870435012	Seedling	0.216292435680708	0.16183159813899	0.0544608375417176	significant	decrease	3'_truncated
AT4G31650.2	0.756204308665256	0.14078425399721	5.37136993090323	7.81407210048712e-08	xrn4 - Col0	1.39455140086694e-05	Seedling	0.0707587382779199	0.147130286314683	0.0763715480367636	significant	increase	3'_truncated
AT4G31750.1	-1.20139067694086	0.339746746564111	-3.53613592798352	0.000406025721393144	xrn4 - Col0	0.0179164426841118	Seedling	0.15455377955378	0.0483339219049541	0.106219857648825	significant	decrease	3'_truncated
AT4G31800.1	-0.539993427265258	0.165118204574684	-3.27034459135617	0.00107416546264982	xrn4 - Col0	0.0382397854600333	Seedling	0.113779650436954	0.0554139429724542	0.0583657074644996	significant	decrease	3'_truncated
AT4G34260.1	-0.853413323824504	0.259091518253885	-3.29386824229514	0.000988188077552854	xrn4 - Col0	0.0355880648019147	Seedling	0.361233050157862	0.201160160077186	0.160072890080676	significant	decrease	3'_truncated
AT4G35220.1	-0.989542542128264	0.261778783081808	-3.78007159510335	0.000156783269001481	xrn4 - Col0	0.00817614567110972	Seedling	0.0454466303221134	0.0182886269728375	0.0271580033492759	significant	decrease	3'_truncated
AT4G36020.2	-1.11250140082834	0.320010548860867	-3.47645227567803	0.000508094648263846	xrn4 - Col0	0.0217280225838324	Seedling	0.0344482106108198	0.0142616121353042	0.0201865984755156	significant	decrease	3'_truncated
AT4G37550.1	-0.370794227160521	0.10932186699726	-3.39176632585147	0.000694436371930562	xrn4 - Col0	0.0268125889566074	Seedling	0.243243283716299	0.172051222710792	0.0711920610055072	significant	decrease	3'_truncated
AT4G38770.1	0.849619134082774	0.215622261089543	3.94031270143275	8.13754651027843e-05	xrn4 - Col0	0.00480534088412103	Seedling	0.294847054835076	0.487252076440584	0.192405021605508	significant	increase	3'_truncated
AT5G01910.1	-0.721143135023672	0.196524472439055	-3.66948261493138	0.000243041864828264	xrn4 - Col0	0.0117582482917819	Seedling	0.146005741497931	0.0756080047433431	0.070397736754588	significant	decrease	3'_truncated
