count	sets	genes
1633	TRIBE_D153N	AT1G01080, AT1G01090, AT1G01320, AT1G01450, AT1G01510, AT1G01540, AT1G01610, AT1G01710, AT1G01730, AT1G01800, AT1G01820, AT1G01910, AT1G02010, AT1G02190, AT1G02500, AT1G02780, AT1G03330, AT1G03380, AT1G03740, AT1G03900, AT1G04010, AT1G04080, AT1G04120, AT1G04140, AT1G04270, AT1G04290, AT1G04300, AT1G04480, AT1G04680, AT1G04690, AT1G04810, AT1G04830, AT1G04945, AT1G04940, AT1G05055, AT1G05410, AT1G05570, AT1G05790, AT1G05810, AT1G05850, AT1G05960, AT1G06130, AT1G06400, AT1G06430, AT1G06550, AT1G06640, AT1G06680, AT1G06700, AT1G06890, AT1G06960, AT1G07110, AT1G07230, AT1G07600, AT1G07700, AT1G07725, AT1G07830, AT1G07920, AT1G07940, AT1G08125, AT1G08190, AT1G08200, AT1G08210, AT1G08360, AT1G08370, AT1G08420, AT1G08450, AT1G08480, AT1G08490, AT1G08830, AT1G09100, AT1G09130, AT1G09210, AT1G09430, AT1G09620, AT1G09640, AT1G09690, AT1G10060, AT1G10090, AT1G10660, AT1G10870, AT1G10950, AT1G10960, AT1G11020, AT1G11650, AT1G11680, AT1G11755, AT1G11820, AT1G11840, AT1G12000, AT1G12050, AT1G12230, AT1G12240, AT1G12390, AT1G12440, AT1G12570, AT1G12640, AT1G12800, AT1G12840, AT1G12845, AT1G12850, AT1G13560, AT1G13640, AT1G13930, AT1G14030, AT1G14310, AT1G14510, AT1G14560, AT1G14670, AT1G14685, AT1G14820, AT1G14830, AT1G14980, AT1G15000, AT1G15400, AT1G15500, AT1G15690, AT1G15750, AT1G15880, AT1G15930, AT1G15950, AT1G16170, AT1G16250, AT1G16340, AT1G16650, AT1G16700, AT1G16810, AT1G16880, AT1G16920, AT1G17100, AT1G17120, AT1G17200, AT1G17210, AT1G17370, AT1G17455, AT1G17530, AT1G17550, AT1G17650, AT1G17744, AT1G17745, AT1G17880, AT1G18080, AT1G18420, AT1G18470, AT1G18700, AT1G19140, AT1G19450, AT1G19570, AT1G19650, AT1G19660, AT1G19715, AT1G19910, AT1G19920, AT1G20010, AT1G20070, AT1G20110, AT1G20260, AT1G20430, AT1G20450, AT1G21065, AT1G21350, AT1G21440, AT1G22410, AT1G22450, AT1G22710, AT1G22780, AT1G22840, AT1G23090, AT1G23130, AT1G23260, AT1G23440, AT1G23860, AT1G24120, AT1G24260, AT1G24360, AT1G25350, AT1G25490, AT1G26180, AT1G26550, AT1G26560, AT1G26770, AT1G26850, AT1G26960, AT1G27000, AT1G27190, AT1G27310, AT1G27320, AT1G27450, AT1G27840, AT1G28060, AT1G28230, AT1G28570, AT1G28960, AT1G29350, AT1G29390, AT1G29395, AT1G29790, AT1G29880, AT1G29900, AT1G29920, AT1G29970, AT1G30120, AT1G30230, AT1G31160, AT1G31420, AT1G31580, AT1G31812, AT1G31850, AT1G31910, AT1G32080, AT1G32380, AT1G32400, AT1G32490, AT1G32580, AT1G32790, AT1G33050, AT1G33120, AT1G33140, AT1G33230, AT1G33270, AT1G34030, AT1G34270, AT1G34430, AT1G35720, AT1G36050, AT1G36160, AT1G36320, AT1G36730, AT1G36732, AT1G42970, AT1G43170, AT1G43580, AT1G43890, AT1G44575, AT1G45170, AT1G45688, AT1G45976, AT1G47260, AT1G47420, AT1G48090, AT1G48170, AT1G48280, AT1G48440, AT1G48450, AT1G48480, AT1G48598, AT1G48600, AT1G48860, AT1G48920, AT1G49032, AT1G49580, AT1G49600, AT1G49700, AT1G49710, AT1G49970, AT1G50010, AT1G50200, AT1G50250, AT1G50300, AT1G50480, AT1G50660, AT1G51200, AT1G51460, AT1G51500, AT1G51590, AT1G51760, AT1G51940, AT1G51980, AT1G52030, AT1G52040, AT1G52400, AT1G52740, AT1G52890, AT1G53210, AT1G53240, AT1G53310, AT1G53320, AT1G53530, AT1G53590, AT1G53710, AT1G53750, AT1G53780, AT1G53850, AT1G54020, AT1G54040, AT1G54080, AT1G54320, AT1G54360, AT1G54580, AT1G54990, AT1G55000, AT1G55150, AT1G55250, AT1G55530, AT1G55675, AT1G55910, AT1G56145, AT1G56190, AT1G56220, AT1G56330, AT1G56590, AT1G57660, AT1G57720, AT1G57765, AT1G58030, AT1G58235, AT1G58602, AT1G59610, AT1G59870, AT1G59900, AT1G60420, AT1G60430, AT1G60710, AT1G60989, AT1G61100, AT1G61140, AT1G61170, AT1G61570, AT1G63110, AT1G63460, AT1G63610, AT1G63690, AT1G63700, AT1G63710, AT1G63770, AT1G64040, AT1G64200, AT1G64230, AT1G64390, AT1G64430, AT1G64520, AT1G64570, AT1G64740, AT1G64790, AT1G64970, AT1G65220, AT1G65230, AT1G65540, AT1G65590, AT1G65720, AT1G65970, AT1G66200, AT1G66540, AT1G66580, AT1G66680, AT1G67060, AT1G67140, AT1G67480, AT1G67580, AT1G67680, AT1G67730, AT1G67785, AT1G67960, AT1G68100, AT1G68220, AT1G68300, AT1G68530, AT1G68780, AT1G69120, AT1G69220, AT1G69510, AT1G69620, AT1G69700, AT1G70160, AT1G70190, AT1G70210, AT1G70280, AT1G70410, AT1G70600, AT1G70700, AT1G70710, AT1G70790, AT1G70830, AT1G70980, AT1G71410, AT1G71480, AT1G71695, AT1G71697, AT1G71900, AT1G71980, AT1G72030, AT1G72160, AT1G72370, AT1G72510, AT1G72640, AT1G72740, AT1G73030, AT1G73060, AT1G73170, AT1G73180, AT1G73230, AT1G73530, AT1G73540, AT1G73750, AT1G73885, AT1G73990, AT1G74160, AT1G74210, AT1G74320, AT1G74690, AT1G74840, AT1G74920, AT1G74960, AT1G74970, AT1G75330, AT1G75370, AT1G75388, AT1G75390, AT1G75580, AT1G75630, AT1G75660, AT1G75680, AT1G75910, AT1G76010, AT1G76030, AT1G76140, AT1G76180, AT1G76260, AT1G76460, AT1G76490, AT1G76670, AT1G76850, AT1G76920, AT1G76990, AT1G77130, AT1G77290, AT1G77710, AT1G78010, AT1G78020, AT1G78210, AT1G78300, AT1G78476, AT1G78570, AT1G78590, AT1G78900, AT1G78960, AT1G79210, AT1G79440, AT1G79600, AT1G79670, AT1G79720, AT1G79750, AT1G80070, AT1G80280, AT1G80300, AT1G80830, AT1G80910, AT2G01070, AT2G01150, AT2G01490, AT2G01820, AT2G02760, AT2G02850, AT2G02860, AT2G02870, AT2G03120, AT2G03220, AT2G03480, AT2G03730, AT2G03890, AT2G04030, AT2G04039, AT2G04160, AT2G04280, AT2G04360, AT2G04780, AT2G04845, AT2G05170, AT2G05840, AT2G07050, AT2G07360, AT2G09990, AT2G11000, AT2G13560, AT2G14900, AT2G14910, AT2G15280, AT2G15620, AT2G16500, AT2G16650, AT2G16930, AT2G18110, AT2G18280, AT2G18630, AT2G18960, AT2G19830, AT2G20050, AT2G20190, AT2G20360, AT2G20490, AT2G20530, AT2G20680, AT2G20700, AT2G20725, AT2G20810, AT2G20820, AT2G20860, AT2G21220, AT2G21330, AT2G21370, AT2G21520, AT2G21580, AT2G21960, AT2G22080, AT2G22125, AT2G22240, AT2G22490, AT2G22980, AT2G23070, AT2G23320, AT2G23600, AT2G23930, AT2G24090, AT2G24180, AT2G24270, AT2G24280, AT2G24940, AT2G24945, AT2G25310, AT2G25490, AT2G25520, AT2G25610, AT2G25690, AT2G25740, AT2G25910, AT2G25964, AT2G25970, AT2G26080, AT2G26210, AT2G26240, AT2G26250, AT2G26330, AT2G26340, AT2G26740, AT2G26780, AT2G26800, AT2G26890, AT2G26900, AT2G26910, AT2G27385, AT2G27530, AT2G27680, AT2G27860, AT2G27920, AT2G27960, AT2G28000, AT2G28105, AT2G28370, AT2G28470, AT2G28520, AT2G28900, AT2G29020, AT2G29050, AT2G29180, AT2G29360, AT2G29670, AT2G30170, AT2G30490, AT2G30520, AT2G30550, AT2G30720, AT2G30860, AT2G30980, AT2G31010, AT2G31340, AT2G31350, AT2G31440, AT2G32080, AT2G32090, AT2G32295, AT2G32500, AT2G32520, AT2G32690, AT2G33040, AT2G33220, AT2G33250, AT2G33340, AT2G33610, AT2G33620, AT2G33630, AT2G33730, AT2G33740, AT2G33770, AT2G33800, AT2G34250, AT2G34460, AT2G34470, AT2G34560, AT2G34590, AT2G34660, AT2G34690, AT2G34720, AT2G34860, AT2G35050, AT2G35470, AT2G35900, AT2G36160, AT2G36170, AT2G36490, AT2G36530, AT2G36620, AT2G36630, AT2G36670, AT2G36850, AT2G36880, AT2G36910, AT2G37040, AT2G37120, AT2G37170, AT2G37190, AT2G37270, AT2G37340, AT2G37410, AT2G37478, AT2G37480, AT2G37790, AT2G37860, AT2G38040, AT2G38110, AT2G38120, AT2G38140, AT2G38170, AT2G38330, AT2G38440, AT2G38450, AT2G38550, AT2G38610, AT2G38700, AT2G38710, AT2G38750, AT2G39000, AT2G39190, AT2G39450, AT2G39730, AT2G39970, AT2G40010, AT2G40205, AT2G40510, AT2G40540, AT2G40840, AT2G41620, AT2G41630, AT2G41840, AT2G41900, AT2G42200, AT2G42210, AT2G42240, AT2G42490, AT2G42500, AT2G42570, AT2G42580, AT2G42590, AT2G42600, AT2G42670, AT2G42840, AT2G42890, AT2G42990, AT2G43018, AT2G43090, AT2G43160, AT2G43680, AT2G43910, AT2G44050, AT2G44090, AT2G44120, AT2G44140, AT2G44310, AT2G44520, AT2G44620, AT2G44640, AT2G44660, AT2G44770, AT2G45210, AT2G45380, AT2G45540, AT2G45580, AT2G45620, AT2G45640, AT2G45670, AT2G45980, AT2G46090, AT2G46230, AT2G46420, AT2G46490, AT2G46500, AT2G46560, AT2G46580, AT2G46800, AT2G46820, AT2G46930, AT2G47240, AT2G47250, AT2G47320, AT2G47390, AT2G47440, AT2G47510, AT2G47600, AT2G47610, AT2G47940, AT2G47960, AT2G48020, AT2G48070, AT3G01050, AT3G01150, AT3G01170, AT3G01340, AT3G01500, AT3G01540, AT3G01740, AT3G01790, AT3G01820, AT3G01980, AT3G02050, AT3G02090, AT3G02130, AT3G02200, AT3G02310, AT3G02360, AT3G02540, AT3G02570, AT3G02600, AT3G02690, AT3G02790, AT3G02950, AT3G03050, AT3G03160, AT3G03640, AT3G03780, AT3G03940, AT3G04120, AT3G04290, AT3G04400, AT3G04470, AT3G04490, AT3G04840, AT3G04910, AT3G04920, AT3G05020, AT3G05030, AT3G05210, AT3G05250, AT3G05350, AT3G05520, AT3G05530, AT3G05590, AT3G06130, AT3G06350, AT3G06440, AT3G06480, AT3G06483, AT3G06650, AT3G06860, AT3G07010, AT3G07270, AT3G07480, AT3G07560, AT3G07680, AT3G07780, AT3G07790, AT3G07870, AT3G07910, AT3G08510, AT3G08590, AT3G08650, AT3G08680, AT3G08770, AT3G09320, AT3G09470, AT3G09630, AT3G09740, AT3G09810, AT3G09820, AT3G09840, AT3G09900, AT3G10340, AT3G10570, AT3G10670, AT3G10700, AT3G10860, AT3G11130, AT3G11280, AT3G11400, AT3G11770, AT3G11830, AT3G12080, AT3G12145, AT3G12490, AT3G12570, AT3G12780, AT3G12950, AT3G12990, AT3G13200, AT3G13300, AT3G13410, AT3G13460, AT3G13570, AT3G13580, AT3G13670, AT3G13772, AT3G13920, AT3G14100, AT3G14110, AT3G14290, AT3G14570, AT3G14990, AT3G15095, AT3G15220, AT3G15290, AT3G15360, AT3G15590, AT3G15640, AT3G15730, AT3G15820, AT3G15880, AT3G15980, AT3G16170, AT3G16190, AT3G16240, AT3G16370, AT3G16740, AT3G17090, AT3G17465, AT3G17510, AT3G17590, AT3G17810, AT3G17900, AT3G17998, AT3G18000, AT3G18215, AT3G18270, AT3G18370, AT3G18490, AT3G18780, AT3G18850, AT3G18860, AT3G18940, AT3G19100, AT3G19490, AT3G19820, AT3G19910, AT3G19960, AT3G20080, AT3G20100, AT3G20550, AT3G20790, AT3G20810, AT3G20820, AT3G21055, AT3G21610, AT3G22110, AT3G22120, AT3G22220, AT3G22630, AT3G22890, AT3G22960, AT3G23050, AT3G23400, AT3G23600, AT3G23830, AT3G24420, AT3G25150, AT3G25480, AT3G25585, AT3G25920, AT3G26780, AT3G26810, AT3G26840, AT3G26900, AT3G27110, AT3G27240, AT3G27260, AT3G27325, AT3G27430, AT3G27530, AT3G27740, AT3G28500, AT3G28710, AT3G28860, AT3G29030, AT3G33530, AT3G41762, AT3G42050, AT3G42790, AT3G43270, AT3G43300, AT3G44590, AT3G45140, AT3G45240, AT3G45242, AT3G45443, AT3G45600, AT3G46780, AT3G47000, AT3G47250, AT3G47350, AT3G47370, AT3G47390, AT3G47650, AT3G47730, AT3G47810, AT3G47833, AT3G48560, AT3G48680, AT3G48890, AT3G49430, AT3G49910, AT3G50000, AT3G50370, AT3G50380, AT3G50790, AT3G51000, AT3G51150, AT3G51240, AT3G51370, AT3G51390, AT3G51600, AT3G51630, AT3G51632, AT3G51730, AT3G51860, AT3G52250, AT3G52300, AT3G52560, AT3G52580, AT3G52930, AT3G52990, AT3G53240, AT3G53235, AT3G53510, AT3G54050, AT3G54140, AT3G54190, AT3G54210, AT3G54340, AT3G54360, AT3G54440, AT3G54660, AT3G54690, AT3G54920, AT3G55110, AT3G55280, AT3G55360, AT3G55410, AT3G55440, AT3G55460, AT3G55500, AT3G55740, AT3G55770, AT3G55830, AT3G56130, AT3G56220, AT3G56310, AT3G56340, AT3G56370, AT3G56480, AT3G56490, AT3G56650, AT3G56680, AT3G56910, AT3G57030, AT3G57050, AT3G57300, AT3G57330, AT3G57340, AT3G57410, AT3G58020, AT3G58180, AT3G58500, AT3G58730, AT3G58750, AT3G58850, AT3G59020, AT3G59540, AT3G60210, AT3G60240, AT3G60245, AT3G60300, AT3G60370, AT3G60410, AT3G60600, AT3G60910, AT3G61080, AT3G61180, AT3G61200, AT3G61260, AT3G61580, AT3G61870, AT3G62030, AT3G62130, AT3G62290, AT3G62310, AT3G62420, AT3G62422, AT3G62660, AT3G62700, AT3G62830, AT3G63410, AT3G63460, AT3G63490, AT4G00150, AT4G00400, AT4G00430, AT4G00560, AT4G00752, AT4G00820, AT4G01026, AT4G01030, AT4G01050, AT4G01060, AT4G01080, AT4G01090, AT4G01290, AT4G01310, AT4G01610, AT4G01850, AT4G02080, AT4G02120, AT4G02130, AT4G02230, AT4G02290, AT4G02580, AT4G02610, AT4G02715, AT4G02840, AT4G03020, AT4G03210, AT4G03260, AT4G03550, AT4G03560, AT4G04020, AT4G04220, AT4G06599, AT4G08180, AT4G09040, AT4G09160, AT4G09340, AT4G10090, AT4G10710, AT4G10960, AT4G10955, AT4G11010, AT4G11260, AT4G11420, AT4G11840, AT4G12420, AT4G12910, AT4G13520, AT4G13590, AT4G13850, AT4G13930, AT4G13940, AT4G14070, AT4G14145, AT4G14160, AT4G14880, AT4G15000, AT4G15080, AT4G15440, AT4G15470, AT4G15545, AT4G15620, AT4G15910, AT4G16340, AT4G16400, AT4G16410, AT4G16442, AT4G16590, AT4G16720, AT4G16760, AT4G16880, AT4G17040, AT4G17340, AT4G17460, AT4G17560, AT4G17790, AT4G18280, AT4G18390, AT4G18400, AT4G18590, AT4G18730, AT4G18820, AT4G18970, AT4G19110, AT4G19200, AT4G19410, AT4G19860, AT4G20320, AT4G20360, AT4G20850, AT4G20880, AT4G20890, AT4G21105, AT4G21150, AT4G21450, AT4G21470, AT4G21540, AT4G21650, AT4G21710, AT4G21860, AT4G22160, AT4G22260, AT4G22305, AT4G22330, AT4G22570, AT4G22690, AT4G22720, AT4G23100, AT4G23400, AT4G23470, AT4G23820, AT4G23900, AT4G23940, AT4G24000, AT4G24140, AT4G24220, AT4G24520, AT4G24620, AT4G24750, AT4G24780, AT4G25100, AT4G25500, AT4G25700, AT4G25720, AT4G25740, AT4G25890, AT4G26100, AT4G26480, AT4G26530, AT4G26650, AT4G26710, AT4G26720, AT4G26840, AT4G26850, AT4G26870, AT4G27000, AT4G27130, AT4G27440, AT4G27640, AT4G27760, AT4G27800, AT4G27830, AT4G27900, AT4G27960, AT4G28060, AT4G28080, AT4G28400, AT4G28510, AT4G28660, AT4G28780, AT4G28820, AT4G28880, AT4G28980, AT4G29010, AT4G29130, AT4G29210, AT4G29350, AT4G29670, AT4G29840, AT4G30210, AT4G30580, AT4G30600, AT4G30820, AT4G30950, AT4G31080, AT4G31290, AT4G31460, AT4G31560, AT4G31590, AT4G31780, AT4G31860, AT4G32000, AT4G32160, AT4G32175, AT4G32270, AT4G32320, AT4G32410, AT4G32530, AT4G32680, AT4G32940, AT4G32980, AT4G33010, AT4G33030, AT4G33080, AT4G33110, AT4G33150, AT4G33240, AT4G33250, AT4G33470, AT4G33495, AT4G33510, AT4G33520, AT4G33530, AT4G33670, AT4G33760, AT4G33890, AT4G33940, AT4G34070, AT4G34180, AT4G34200, AT4G34240, AT4G34265, AT4G34370, AT4G34450, AT4G34588, AT4G34590, AT4G34620, AT4G34640, AT4G34670, AT4G34710, AT4G34720, AT4G34980, AT4G35020, AT4G35090, AT4G35220, AT4G35250, AT4G35450, AT4G35630, AT4G35790, AT4G35830, AT4G36050, AT4G36080, AT4G36250, AT4G36360, AT4G36760, AT4G36800, AT4G36840, AT4G37300, AT4G37680, AT4G37910, AT4G37930, AT4G37980, AT4G38120, AT4G38220, AT4G38510, AT4G38680, AT4G38690, AT4G38740, AT4G38800, AT4G38920, AT4G38950, AT4G39080, AT4G39330, AT4G39460, AT4G39480, AT4G39520, AT4G39680, AT4G39900, AT4G39970, AT4G39980, AT4G40045, AT4G40050, AT5G01020, AT5G01530, AT5G02020, AT5G02310, AT5G02370, AT5G02380, AT5G02450, AT5G02500, AT5G02840, AT5G02870, AT5G03190, AT5G03240, AT5G03455, AT5G03460, AT5G03880, AT5G04140, AT5G04590, AT5G04800, AT5G04810, AT5G04885, AT5G04920, AT5G05080, AT5G05170, AT5G05480, AT5G05690, AT5G05780, AT5G06060, AT5G06140, AT5G06220, AT5G06340, AT5G06360, AT5G06370, AT5G07360, AT5G07470, AT5G07630, AT5G08000, AT5G08080, AT5G08170, AT5G08370, AT5G08380, AT5G08420, AT5G08530, AT5G08570, AT5G08590, AT5G08640, AT5G08670, AT5G08690, AT5G08740, AT5G09220, AT5G09660, AT5G09672, AT5G09670, AT5G09770, AT5G09810, AT5G10180, AT5G10360, AT5G10380, AT5G10480, AT5G10540, AT5G10770, AT5G10960, AT5G11040, AT5G11200, AT5G11270, AT5G11420, AT5G11450, AT5G11480, AT5G11630, AT5G11770, AT5G11890, AT5G12130, AT5G12200, AT5G12210, AT5G12250, AT5G12470, AT5G13020, AT5G13100, AT5G13140, AT5G13450, AT5G13490, AT5G13520, AT5G13560, AT5G13650, AT5G13690, AT5G13710, AT5G13740, AT5G13780, AT5G14040, AT5G14060, AT5G14170, AT5G14260, AT5G14520, AT5G15310, AT5G15400, AT5G15410, AT5G15490, AT5G15650, AT5G15780, AT5G15800, AT5G16060, AT5G16130, AT5G16150, AT5G16440, AT5G16540, AT5G16710, AT5G17010, AT5G17770, AT5G17890, AT5G18040, AT5G18200, AT5G18380, AT5G18410, AT5G18500, AT5G18525, AT5G18590, AT5G18660, AT5G18900, AT5G19330, AT5G19440, AT5G19500, AT5G19510, AT5G19550, AT5G19760, AT5G19770, AT5G19780, AT5G19960, AT5G19990, AT5G20010, AT5G20020, AT5G20090, AT5G20130, AT5G20165, AT5G20220, AT5G20240, AT5G20290, AT5G20380, AT5G20490, AT5G20520, AT5G20620, AT5G20660, AT5G20830, AT5G20900, AT5G21430, AT5G22000, AT5G22300, AT5G22340, AT5G22430, AT5G22440, AT5G22620, AT5G22740, AT5G23060, AT5G23080, AT5G23120, AT5G23340, AT5G23380, AT5G23540, AT5G23670, AT5G23740, AT5G23900, AT5G23940, AT5G24170, AT5G24350, AT5G24450, AT5G24690, AT5G24710, AT5G24770, AT5G24780, AT5G24800, AT5G25060, AT5G25100, AT5G25610, AT5G26000, AT5G26210, AT5G26742, AT5G26820, AT5G26880, AT5G28919, AT5G28920, AT5G30510, AT5G33370, AT5G34850, AT5G35360, AT5G35560, AT5G35670, AT5G35840, AT5G36290, AT5G36790, AT5G37020, AT5G37170, AT5G37310, AT5G37370, AT5G37510, AT5G37780, AT5G37790, AT5G38290, AT5G38410, AT5G38470, AT5G38520, AT5G38650, AT5G38980, AT5G39320, AT5G39590, AT5G40240, AT5G40490, AT5G40580, AT5G40660, AT5G40770, AT5G40830, AT5G40850, AT5G41370, AT5G41410, AT5G41600, AT5G41700, AT5G41760, AT5G41940, AT5G41970, AT5G42070, AT5G42080, AT5G42090, AT5G42190, AT5G42300, AT5G42390, AT5G42790, AT5G42850, AT5G42990, AT5G43470, AT5G43830, AT5G44340, AT5G44720, AT5G45110, AT5G45410, AT5G45510, AT5G45550, AT5G45680, AT5G45775, AT5G46070, AT5G46110, AT5G46420, AT5G46430, AT5G46510, AT5G46700, AT5G46850, AT5G47030, AT5G47310, AT5G47435, AT5G47560, AT5G47570, AT5G47760, AT5G47930, AT5G48030, AT5G48220, AT5G48230, AT5G48385, AT5G48760, AT5G48810, AT5G48880, AT5G49100, AT5G49460, AT5G49510, AT5G49640, AT5G49720, AT5G49730, AT5G49740, AT5G49800, AT5G49970, AT5G50000, AT5G50400, AT5G50550, AT5G50790, AT5G50870, AT5G51070, AT5G51400, AT5G51560, AT5G51690, AT5G51750, AT5G52240, AT5G52450, AT5G52470, AT5G52540, AT5G52650, AT5G52840, AT5G52920, AT5G52970, AT5G53160, AT5G53170, AT5G53250, AT5G53480, AT5G53550, AT5G53810, AT5G53900, AT5G54310, AT5G54390, AT5G54430, AT5G54440, AT5G54580, AT5G54760, AT5G54770, AT5G55100, AT5G55140, AT5G55230, AT5G55530, AT5G55720, AT5G55910, AT5G55930, AT5G56290, AT5G56680, AT5G56870, AT5G56900, AT5G56940, AT5G57350, AT5G57360, AT5G57800, AT5G57930, AT5G57990, AT5G58200, AT5G58240, AT5G58270, AT5G58290, AT5G58330, AT5G58420, AT5G58575, AT5G58920, AT5G58950, AT5G59030, AT5G59290, AT5G59400, AT5G59440, AT5G59830, AT5G59870, AT5G59890, AT5G60170, AT5G60340, AT5G60670, AT5G60950, AT5G60980, AT5G61060, AT5G62130, AT5G62190, AT5G62300, AT5G62460, AT5G62690, AT5G62700, AT5G62890, AT5G63190, AT5G63280, AT5G63400, AT5G63510, AT5G63670, AT5G63840, AT5G63910, AT5G64020, AT5G64070, AT5G64341, AT5G64342, AT5G64343, AT5G64360, AT5G64500, AT5G64550, AT5G64552, AT5G65220, AT5G65380, AT5G65480, AT5G65670, AT5G65685, AT5G65700, AT5G65910, AT5G65940, AT5G65950, AT5G66040, AT5G66055, AT5G66190, AT5G66240, AT5G66570, AT5G66680, AT5G66760, AT5G67070, AT5G67220, AT5G67250, AT5G67260, AT5G67370, AT5G67380, AT5G67490, AT5G67590
