Feature.name	Estimate	Std.Error	z.value	p.value	comparaison	padj	Condition	Col0	xrn4	delta_prop	diff	Change	Degradation_Tag
AT3G57080.1	0.515674829532548	0.122389140738457	4.21340346391136	2.51551128900296e-05	xrn4 - Col0	0.00476304362027948	Seedling	0.742540221527701	0.825604650833414	0.0830644293057133	significant	increase	Intact
AT3G60980.1	1.1890370208923	0.218742429363539	5.43578593486394	5.45554208475352e-08	xrn4 - Col0	2.30075088465196e-05	Seedling	0.520822824186172	0.800250214406338	0.279427390220166	significant	increase	Intact
AT3G62400.2	0.285794142480078	0.0606508666825086	4.71211967961044	2.45153324507363e-06	xrn4 - Col0	0.000689252286296763	Seedling	0.848199419518944	0.884620378556085	0.0364209590371415	significant	increase	Intact
AT3G62450.1	0.991500752686946	0.235042241350547	4.21839388098841	2.46048724801273e-05	xrn4 - Col0	0.00475591680980461	Seedling	0.947408484350065	0.981950581932513	0.0345420975824476	significant	increase	Intact
AT4G00860.1	1.19290049597674	0.320741656399553	3.71919416195421	0.000199859380703771	xrn4 - Col0	0.0219971539292916	Seedling	0.78001525553013	0.92083587394567	0.14082061841554	significant	increase	Intact
AT4G01710.1	0.428778699657369	0.119325626862145	3.59334965114182	0.000326454049633718	xrn4 - Col0	0.0325681792742111	Seedling	0.931500036028026	0.953720908658966	0.02222087263094	significant	increase	Intact
AT4G01915.1	1.1755576972933	0.323558621255223	3.6332139528003	0.000279912728373466	xrn4 - Col0	0.0285387944379013	Seedling	0.576375661375661	0.814626524303944	0.238250862928282	significant	increase	Intact
AT4G08685.1	0.655223647265365	0.0881802266045669	7.43050536945921	1.0813572259849e-13	xrn4 - Col0	1.25410404283599e-10	Seedling	0.762556561085973	0.857204330106362	0.0946477690203896	significant	increase	Intact
AT4G09140.1	1.16486868120111	0.296491501632609	3.92884340625901	8.53553963462428e-05	xrn4 - Col0	0.0123501873139173	Seedling	0.070967278989667	0.18853021978022	0.117562940790553	significant	increase	Intact
AT4G16442.1	1.24788455801207	0.264015076356469	4.72656552509599	2.28349128272853e-06	xrn4 - Col0	0.000662069753786104	Seedling	0.778784505329128	0.919935457575979	0.141150952246851	significant	increase	Intact
AT4G16444.1	0.498645592719464	0.132105110723583	3.77461242784794	0.000160256621715371	xrn4 - Col0	0.018372015882217	Seedling	0.834745099996672	0.893748284718409	0.0590031847217368	significant	increase	Intact
AT4G17010.1	1.08238383398094	0.23045617617314	4.69670135100978	2.64396591531657e-06	xrn4 - Col0	0.000721491640067857	Seedling	0.748002854173453	0.898351158645276	0.150348304471823	significant	increase	Intact
AT4G17540.1	0.623525333638646	0.128258655369621	4.86146788177178	1.16518487880413e-06	xrn4 - Col0	0.000372778803639472	Seedling	0.752280517933824	0.849709219478593	0.0974287015447687	significant	increase	Intact
AT4G21870.1	0.951500090970789	0.133551245794107	7.12460662806316	1.04383168775257e-12	xrn4 - Col0	9.84536052683893e-10	Seedling	0.708207780047668	0.86708192725999	0.158874147212322	significant	increase	Intact
AT4G22850.1	0.830642108789304	0.191243871178093	4.34336590068176	1.40316140955221e-05	xrn4 - Col0	0.00309965037091081	Seedling	0.605590299807648	0.789068316507341	0.183478016699693	significant	increase	Intact
AT4G23710.1	0.331688478858958	0.0591843693944467	5.60432563956795	2.09067327894275e-08	xrn4 - Col0	1.07762592677949e-05	Seedling	0.925290831623464	0.94481105162158	0.0195202199981162	significant	increase	Intact
AT4G24700.1	-0.834661969995713	0.163079704736559	-5.11812289177269	3.08591514119883e-07	xrn4 - Col0	0.000106041187703862	Seedling	0.893006148440931	0.779600557808332	0.113405590632599	significant	decrease	Intact
AT4G24805.1	0.62975445660685	0.0696568645350421	9.04080970067267	0	xrn4 - Col0	0	Seedling	0.499823207971713	0.65086201380319	0.151038805831477	significant	increase	Intact
AT4G34700.1	0.5911811369797	0.156629203453638	3.77439917936306	0.0001603937579715	xrn4 - Col0	0.018372015882217	Seedling	0.882463471118442	0.930626905474784	0.048163434356342	significant	increase	Intact
AT4G35685.1	-0.309965743188574	0.0435201763639321	-7.12234575054392	1.06115116693672e-12	xrn4 - Col0	9.84536052683893e-10	Seedling	0.748053740014524	0.68413728422118	0.0639164557933446	significant	decrease	Intact
AT4G36040.1	-1.46075822348953	0.350771200703749	-4.16441891625886	3.12146531555868e-05	xrn4 - Col0	0.00564775591890053	Seedling	0.847135440317259	0.564701238817705	0.282434201499554	significant	decrease	Intact
AT4G38850.1	-0.974291339679027	0.239563152356661	-4.06694990483555	4.76324773726056e-05	xrn4 - Col0	0.00761955388039715	Seedling	0.974916564916565	0.940121212121212	0.0347953527953527	significant	decrease	Intact
AT5G01350.1	0.553648437988079	0.13530920951303	4.09172768047812	4.2817127981376e-05	xrn4 - Col0	0.00706851126606041	Seedling	0.883960424544366	0.929682135250388	0.0457217107060219	significant	increase	Intact
AT5G02260.1	0.798008359798727	0.190645196917502	4.18582986983957	2.8412610823203e-05	xrn4 - Col0	0.00527224406435355	Seedling	0.4799015553285	0.661062773689158	0.181161218360658	significant	increase	Intact
AT5G04340.1	-1.59586304334303	0.175477118180886	-9.09442245169527	0	xrn4 - Col0	0	Seedling	0.896722967378705	0.626443001443001	0.270279965935704	significant	decrease	Intact
AT5G05470.1	1.15068868647426	0.24252883085371	4.74454390607417	2.08976650495352e-06	xrn4 - Col0	0.000625446891385765	Seedling	0.36509147264296	0.634974685276409	0.269883212633449	significant	increase	Intact
AT5G05600.1	1.3626536781275	0.347586159034788	3.92033354236962	8.84264969049919e-05	xrn4 - Col0	0.0124306217921896	Seedling	0.190888395899488	0.490906500906501	0.300018105007013	significant	increase	Intact
AT5G08040.1	1.38857901990911	0.363777779411356	3.81710785676912	0.000135025153603863	xrn4 - Col0	0.0160610689120082	Seedling	0.930765137553907	0.980635068902217	0.0498699313483099	significant	increase	Intact
AT5G11500.2	0.347047120184906	0.0878866333883836	3.94880434947662	7.85425116593963e-05	xrn4 - Col0	0.011566943225014	Seedling	0.628589704736781	0.706943343199684	0.0783536384629029	significant	increase	Intact
